InputX,InputY,InputZ,Parameter1,Parameter2,Parameter3,Output1
0.603328256,0.025689544,0.057796418,0,0,0,0
0.251160556,0.365241771,0.458617532,0,0,0,0
0.023370605,0.323032151,0.185463216,0,0,0,0
0.063625232,0.874004566,0.437889069,0,0,0,0
0.610520759,0.03835962,0.319817198,0,0,0,0
0.174357843,0.397083317,0.577914724,0,0,0,0
0.604775354,0.49659584,0.055523087,0,0,0,0
0.067065171,0.466728163,0.867878673,0,0,0,0
0.687772321,0.84281415,0.302445234,0,0,0,0
0.930595808,0.584962382,0.113664734,0,0,0,0
0.813502007,0.404920344,0.437636429,0,0,0,0
0.753735144,0.733034918,0.17313661,0,0,0,0
0.817981189,0.979985963,0.388430247,0,0,0,0
0.169802728,0.442255539,0.766924292,0,0,0,0
0.960484809,0.159073453,0.336574002,0,0,0,0
0.398612081,0.161586572,0.039488138,0,0,0,0
0.457005147,0.001413831,0.103269222,0,0,0,0
0.411013826,0.378401214,0.525835907,0,0,0,0
0.416885578,0.161068893,0.479134339,0,0,0,0
0.071327018,0.28251769,0.433344832,0,0,0,0
0.868811285,0.927626168,0.989687618,0,0,0,0
0.28114621,0.980198809,0.683767364,0,0,0,0
0.042093939,0.193885395,0.385329138,0,0,0,0
0.759649133,0.787462275,0.838656913,0,0,0,0
0.389613279,0.815532228,0.055290649,0,0,0,0
0.25551322,0.885836018,0.221184738,0,0,0,0
0.100134445,0.54685489,0.993529991,0,0,0,0
0.042507298,0.565576707,0.5880491,0,0,0,0
0.558210342,0.125744555,0.592307601,0,0,0,0
0.025113074,0.05930338,0.644402442,0,0,0,0
0.159090274,0.133772755,0.606602919,0,0,0,0
0.510567228,0.473469716,0.076220159,0,0,0,0
0.557831531,0.796921984,0.233989556,0,0,0,0
0.3842464,0.634619122,0.13407434,0,0,0,0
0.14471213,0.538759485,0.653715791,0,0,0,0
0.25833145,0.13183651,0.474610641,0,0,0,0
0.064767325,0.223491333,0.458420669,0,0,0,0
0.881200192,0.304093335,0.332424278,0,0,0,0
0.453971825,0.540468237,0.519511017,0,0,0,0
0.594813808,0.81257916,0.026281871,0,0,0,0
0.64602486,0.435094929,0.101368581,0,0,0,0
0.842835282,0.124594849,0.51614774,0,0,0,0
0.234299515,0.915756082,0.866707027,0,0,0,0
0.581589955,0.21548787,0.086495764,0,0,0,0
0.25621965,0.15167095,0.651970863,0,0,0,0
0.110134489,0.511256936,0.856187119,0,0,0,0
0.09349147,0.505107073,0.250805634,0,0,0,0
0.013822573,0.737784136,0.29722672,0,0,0,0
0.68193134,0.411951351,0.614089613,0,0,0,0
0.271544564,0.369643298,0.286734654,0,0,0,0
0.893249134,0.981712004,0.431728161,0,0,0,0
0.253736938,0.895333615,0.475589963,0,0,0,0
0.966889259,0.010937884,0.12738516,0,0,0,0
0.261519587,0.974147948,0.912666305,0,0,0,0
0.67936776,0.095553573,0.529586934,0,0,0,0
0.016917448,0.764155398,0.258362144,0,0,0,0
0.589781314,0.505769519,0.962129707,0,0,0,0
0.417056455,0.743494046,0.072035427,0,0,0,0
0.001066768,0.266250721,0.225183013,0,0,0,0
0.995916969,0.221080682,0.676265353,0,0,0,0
0.77692194,0.234059738,0.743119145,0,0,0,0
0.649279458,0.50011171,0.366791895,0,0,0,0
0.588729867,0.159473249,0.919191716,0,0,0,0
0.407358123,0.137583246,0.773281433,0,0,0,0
0.275732616,0.716025064,0.578879146,0,0,0,0
0.213494012,0.591014881,0.119142547,0,0,0,0
0.059425304,0.482078046,0.760110367,0,0,0,0
0.530492179,0.39005808,0.583051417,0,0,0,0
0.028876992,0.424197502,0.303789953,0,0,0,0
0.468341035,0.626263407,0.015851755,0,0,0,0
0.655053667,0.624102911,0.753439491,0,0,0,0
0.109128868,0.795423992,0.398142553,0,0,0,0
0.468592246,0.799344353,0.894933871,0,0,0,0
0.760942504,0.779638355,0.010362556,0,0,0,0
0.844129313,0.214146372,0.350540994,0,0,0,0
0.224153983,0.941231045,0.264162141,0,0,0,0
0.964830414,0.29196829,0.920597699,0,0,0,0
0.502055227,0.326504409,0.21085351,0,0,0,0
0.206533378,0.301110431,0.425598698,0,0,0,0
0.546625028,0.387110425,0.404498178,0,0,0,0
0.893442535,0.536802676,0.149795414,0,0,0,0
0.790419935,0.530717877,0.545575357,0,0,0,0
0.811755774,0.947765482,0.36507684,0,0,0,0
0.148900918,0.542074591,0.078149905,0,0,0,0
0.679808003,0.459321312,0.449176915,0,0,0,0
0.063046727,0.780911676,0.572292987,0,0,0,0
0.652279906,0.204460286,0.071320515,0,0,0,0
0.551297168,0.018035211,0.620184027,0,0,0,0
0.85647928,0.949711574,0.94587908,0,0,0,0
0.650387932,0.527248421,0.625506367,0,0,0,0
0.45570969,0.08755567,0.936408035,0,0,0,0
0.973899969,0.483957774,0.250498093,0,0,0,0
0.17191976,0.029638088,0.984622892,0,0,0,0
0.305667473,0.680367788,0.090346197,0,0,0,0
0.258344559,0.974374757,0.790066638,0,0,0,0
0.424889163,0.287312097,0.140900001,0,0,0,0
0.711144143,0.673575635,0.168843587,0,0,0,0
0.749446394,0.536677953,0.917511235,0,0,0,0
0.431949954,0.2117293,0.048935854,0,0,0,0
0.598789154,0.638228492,0.679261643,0,0,0,0
0.686208556,0.684970612,0.738371478,0,0,0,0
0.283829449,0.682144673,0.124968622,0,0,0,0
0.958191595,0.621301938,0.310154928,0,0,0,0
0.115999127,0.821558227,0.606055585,0,0,0,0
0.272697094,0.494131483,0.349073699,0,0,0,0
0.263331041,0.404662752,0.628022997,0,0,0,0
0.486654301,0.902188206,0.374657297,0,0,0,0
0.975349773,0.729630034,0.763620719,0,0,0,0
0.48230331,0.948132536,0.450430281,0,0,0,0
0.573366306,0.008693718,0.5052867,0,0,0,0
0.171563522,0.577087577,0.581105558,0,0,0,0
0.671064778,0.887150928,0.638050055,0,0,0,0
0.222123987,0.409492114,0.745359354,0,0,0,0
0.847005863,0.363146705,0.805096803,0,0,0,0
0.976928157,0.270304318,0.874771087,0,0,0,0
0.735299354,0.837565433,0.777840019,0,0,0,0
0.127316623,0.781793709,0.123752588,0,0,0,0
0.697952455,0.936847032,0.532008602,0,0,0,0
0.812175478,0.715068352,0.92884496,0,0,0,0
0.204766261,0.904602905,0.851804512,0,0,0,0
0.639435913,0.768776534,0.789421544,0,0,0,0
0.652221667,0.019274348,0.131045931,0,0,0,0
0.209195683,0.095851314,0.502824434,0,0,0,0
0.490632681,0.02696172,0.891941012,0,0,0,0
0.485626582,0.459688158,0.616032579,0,0,0,0
0.172491848,0.973921523,0.816623097,0,0,0,0
0.157282672,0.091491783,0.570332204,0,0,0,0
0.190479677,0.279104391,0.478856479,0,0,0,0
0.772907146,0.065093599,0.934194931,0,0,0,0
0.675792385,0.623738729,0.948413105,0,0,0,0
0.122908392,0.806701419,0.35091811,0,0,0,0
0.379465568,0.900680124,0.856838009,0,0,0,0
0.137917982,0.947250362,0.703993784,0,0,0,0
0.06088317,0.343843702,0.268286311,0,0,0,0
0.040721482,0.557500193,0.408286918,0,0,0,0
0.314244009,0.877804984,0.387757428,0,0,0,0
0.904010296,0.175327662,0.595000972,0,0,0,0
0.931300999,0.709238574,0.765063158,0,0,0,0
0.508011203,0.650270849,0.769270892,0,0,0,0
0.001552389,0.156672685,0.849444398,0,0,0,0
0.16773833,0.01839411,0.237222409,0,0,0,0
0.611541934,0.413013037,0.648886975,0,0,0,0
0.45539358,0.744150126,0.085350613,0,0,0,0
0.745394141,0.100072474,0.881123614,0,0,0,0
0.723037479,0.351649243,0.2515027,0,0,0,0
0.971028285,0.257059187,0.154728712,0,0,0,0
0.058054722,0.9297782,0.544738979,0,0,0,0
0.096549686,0.191958502,0.488517005,0,0,0,0
0.621502159,0.909275295,0.72967212,0,0,0,0
0.098712143,0.804247073,0.816832875,0,0,0,0
0.707775427,0.519226853,0.535552005,0,0,0,0
0.414325611,0.032953442,0.50513487,0,0,0,0
0.030942533,0.00331312,0.510528905,0,0,0,0
0.890269285,0.906476689,0.290155413,0,0,0,0
0.550113602,0.498018667,0.107323028,0,0,0,0
0.849294214,0.398915494,0.492460413,0,0,0,0
0.139453169,0.422685611,0.97498751,0,0,0,0
0.414714811,0.193433372,0.098487014,0,0,0,0
0.787436321,0.511046106,0.888304699,0,0,0,0
0.329155613,0.96692969,0.353911508,0,0,0,0
0.925556531,0.769704289,0.460995007,0,0,0,0
0.935796742,0.930425993,0.133459645,0,0,0,0
0.810075757,0.414615249,0.837144217,0,0,0,0
0.980923341,0.802326133,0.946644255,0,0,0,0
0.369240833,0.770781219,0.542689574,0,0,0,0
0.082468222,0.747331187,0.437229775,0,0,0,0
0.092066646,0.636659556,0.42757522,0,0,0,0
0.648492704,0.818263345,0.722089997,0,0,0,0
0.568929525,0.656064445,0.49832402,0,0,0,0
0.34101672,0.778787271,0.315987191,0,0,0,0
0.93117202,0.659947044,0.733086703,0,0,0,0
0.627261567,0.321691157,0.075475588,0,0,0,0
0.073909487,0.345537182,0.805880555,0,0,0,0
0.357375022,0.697031631,0.535489189,0,0,0,0
0.477229175,0.294681818,0.76024821,0,0,0,0
0.653453789,0.447935269,0.72293921,0,0,0,0
0.390569353,0.090547285,0.765208261,0,0,0,0
0.705205241,0.393775702,0.760771685,0,0,0,0
0.402870645,0.898865967,0.121719822,0,0,0,0
0.896953438,0.422649285,0.655034632,0,0,0,0
0.983262427,0.736519605,0.93863308,0,0,0,0
0.374318072,0.702740012,0.78773943,0,0,0,0
0.808875028,0.621269404,0.934702249,0,0,0,0
0.195589948,0.102046405,0.784428588,0,0,0,0
0.224298754,0.028015359,0.077863441,0,0,0,0
0.113823303,0.59350539,0.739328733,0,0,0,0
0.447502131,0.744773965,0.363092086,0,0,0,0
0.092615528,0.241880771,0.032701338,0,0,0,0
0.323979612,0.079667919,0.614493084,0,0,0,0
0.243100089,0.480885574,0.403923594,0,0,0,0
0.016550989,0.587867921,0.184776743,0,0,0,0
0.532384582,0.566028808,0.414691997,0,0,0,0
0.487467076,0.732342076,0.674164311,0,0,0,0
0.603751334,0.910386076,0.873882392,0,0,0,0
0.734231666,0.910513048,0.627283816,0,0,0,0
0.561199606,0.309461738,0.852696616,0,0,0,0
0.566650147,0.871557268,0.794983815,0,0,0,0
0.925319121,0.566011127,0.96972711,0,0,0,0
0.501632529,0.88738715,0.208535448,0,0,0,0
0.908645281,0.923621021,0.434736673,0,0,0,0
0.133497604,0.324417091,0.340208167,0,0,0,0
0.883386292,0.968596613,0.693681579,0,0,0,0
0.919879325,0.501312273,0.755525177,0,0,0,0
0.705438898,0.389153344,0.860898573,0,0,0,0
0.692750252,0.183095924,0.993316019,0,0,0,0
0.511489129,0.589969193,0.08709883,0,0,0,0
0.501553089,0.190219713,0.760415606,0,0,0,0
0.916331827,0.452094287,0.922341173,0,0,0,0
0.974298103,0.441188701,0.003418074,0,0,0,0
0.689885352,0.242813306,0.696249387,0,0,0,0
0.478805023,0.51712651,0.286214906,0,0,0,0
0.139432106,0.322212764,0.789934431,0,0,0,0
0.639065318,0.863262294,0.618992009,0,0,0,0
0.98382776,0.932338169,0.330213041,0,0,0,0
0.945874812,0.109194099,0.83655253,0,0,0,0
0.908440856,0.808847997,0.46934648,0,0,0,0
0.318688044,0.511893446,0.893194717,0,0,0,0
0.104282332,0.817839452,0.829471294,0,0,0,0
0.995043093,0.681473904,0.069521965,0,0,0,0
0.622134743,0.479848088,0.792727079,0,0,0,0
0.942060363,0.622707573,0.728191701,0,0,0,0
0.974810547,0.507598558,0.084373341,0,0,0,0
0.443050443,0.229864057,0.816803644,0,0,0,0
0.093728642,0.791106294,0.195726931,0,0,0,0
0.322731049,0.199578297,0.152385386,0,0,0,0
0.552559018,0.047547606,0.375102347,0,0,0,0
0.771269749,0.875767124,0.635781436,0,0,0,0
0.919964614,0.8218826,0.447965564,0,0,0,0
0.900905363,0.934395041,0.594156626,0,0,0,0
0.786102387,0.582666275,0.252097291,0,0,0,0
0.449153659,0.189741412,0.163619195,0,0,0,0
0.566339896,0.494109113,0.294365822,0,0,0,0
0.542908304,0.012776164,0.967179045,0,0,0,0
0.972247102,0.6675595,0.434414368,0,0,0,0
0.168120881,0.068228541,0.211555162,0,0,0,0
0.44985843,0.876609876,0.935897532,0,0,0,0
0.884181369,0.340383225,0.766152211,0,0,0,0
0.899456609,0.013508168,0.457648233,0,0,0,0
0.008465723,0.315943813,0.653484072,0,0,0,0
0.090008826,0.057257321,0.238441589,0,0,0,0
0.110462235,0.317969095,0.716342126,0,0,0,0
0.664247107,0.039847135,0.552710709,0,0,0,0
0.514091567,0.17888874,0.429042704,0,0,0,0
0.515147531,0.485420546,0.905376261,0,0,0,0
0.271111849,0.305193763,0.47859719,0,0,0,0
0.614286274,0.232893383,0.440058705,0,0,0,0
0.339460397,0.827631423,0.652684228,0,0,0,0
0.471313768,0.290658865,0.749731243,0,0,0,0
0.942831499,0.608988555,0.96635927,0,0,0,0
0.351308134,0.86082873,0.483298046,0,0,0,0
0.849274226,0.122592387,0.568449975,0,0,0,0
0.668061868,0.931441251,0.317344009,0,0,0,0
0.413736782,0.349742051,0.421850123,0,0,0,0
0.49410344,0.134316091,0.319858978,0,0,0,0
0.855982085,0.987805091,0.821626551,0,0,0,0
0.068228734,0.437860911,0.043109441,0,0,0,0
0.040481696,0.959556041,0.848523623,0,0,0,0
0.702685589,0.360530469,0.373221883,0,0,0,0
0.274486501,0.521066061,0.862497899,0,0,0,0
0.044960769,0.031291841,0.079179942,0,0,0,0
0.427527937,0.326519593,0.738004291,0,0,0,0
0.09732432,0.188682652,0.781902537,0,0,0,0
0.505211704,0.911032819,0.642534726,0,0,0,0
0.224286113,0.464398613,0.521950989,0,0,0,0
0.228927707,0.034561713,0.706407965,0,0,0,0
0.78871261,0.157526195,0.031964711,0,0,0,0
0.806718,0.359313215,0.168703681,0,0,0,0
0.847698148,0.378534889,0.008773269,0,0,0,0
0.217277384,0.240939888,0.184846126,0,0,0,0
0.422060597,0.17562461,0.433051232,0,0,0,0
0.212300762,0.018203964,0.278893999,0,0,0,0
0.106152535,0.923921633,0.910586674,0,0,0,0
0.924521064,0.720813844,0.961130053,0,0,0,0
0.442472218,0.342173278,0.071407823,0,0,0,0
0.494638832,0.661591893,0.184349221,0,0,0,0
0.257082,0.017449369,0.92136878,0,0,0,0
0.106043109,0.664727968,0.048464087,0,0,0,0
0.267780107,0.32855293,0.957311566,0,0,0,0
0.050917797,0.279304246,0.397833929,0,0,0,0
0.398723,0.373029273,0.419721002,0,0,0,0
0.273155025,0.008484533,0.294923732,0,0,0,0
0.721460785,0.775461698,0.975425204,0,0,0,0
0.509469742,0.754452726,0.294495438,0,0,0,0
0.842809729,0.16445384,0.136382213,0,0,0,0
0.423521423,0.634547039,0.384098986,0,0,0,0
0.696542471,0.486317347,0.842697452,0,0,0,0
0.152521264,0.537590926,0.272402113,0,0,0,0
0.016832867,0.811725026,0.570548419,0,0,0,0
0.219011112,0.167156473,0.969983838,0,0,0,0
0.947691378,0.594185631,0.984756575,0,0,0,0
0.789271187,0.001075937,0.532513983,0,0,0,0
0.508367865,0.630180839,0.308020028,0,0,0,0
0.039724307,0.563906644,0.095201422,0,0,0,0
0.427794975,0.052943066,0.661691102,0,0,0,0
0.553447293,0.574905827,0.245241594,0,0,0,0
0.773010346,0.758380262,0.269126837,0,0,0,0
0.565453712,0.574909885,0.369391984,0,0,0,0
0.504388137,0.410619865,0.80863567,0,0,0,0
0.688005943,0.738220528,0.217040934,0,0,0,0
0.290808257,0.495675084,0.210151303,0,0,0,0
0.684184004,0.737423936,0.145064726,0,0,0,0
0.520615878,0.417257058,0.326548855,0,0,0,0
0.598094112,0.950309192,0.137921143,0,0,0,0
0.629916062,0.055318136,0.435637029,0,0,0,0
0.607656421,0.929412327,0.943705099,0,0,0,0
0.570470881,0.66809249,0.143740572,0,0,0,0
0.461480418,0.230086652,0.42490496,0,0,0,0
0.34066448,0.986918276,0.722345111,0,0,0,0
0.116748833,0.24407751,0.905135503,0,0,0,0
0.606405542,0.224597501,0.894272483,0,0,0,0
0.051477222,0.317542226,0.215400304,0,0,0,0
0.891604026,0.305107606,0.131745023,0,0,0,0
0.784350324,0.518159911,0.750520862,0,0,0,0
0.621548528,0.434774948,0.102242317,0,0,0,0
0.233453258,0.978467832,0.948616326,0,0,0,0
0.513341361,0.776143764,0.538386259,0,0,0,0
0.40459601,0.042615455,0.227628963,0,0,0,0
0.193559114,0.474984486,0.466340475,0,0,0,0
0.642963548,0.437426397,0.492236095,0,0,0,0
0.971102388,0.421002309,0.706969104,0,0,0,0
0.533116377,0.702317883,0.556730007,0,0,0,0
0.55853305,0.504634029,0.50631623,0,0,0,0
0.241274867,0.923471796,0.291392378,0,0,0,0
0.392478639,0.475725765,0.147658435,0,0,0,0
0.773237214,0.752987978,0.864195315,0,0,0,0
0.292197582,0.621951508,0.189363358,0,0,0,0
0.247537177,0.624600691,0.174614808,0,0,0,0
0.636713489,0.256615157,0.747879357,0,0,0,0
0.94671211,0.356227866,0.86477353,0,0,0,0
0.3386134,0.562155288,0.077878981,0,0,0,0
0.395951243,0.398382643,0.549076962,0,0,0,0
0.342106299,0.76085084,0.819793587,0,0,0,0
0.079426708,0.622314807,0.120202373,0,0,0,0
0.482731552,0.193641155,0.122132697,0,0,0,0
0.729298552,0.151162743,0.174733656,0,0,0,0
0.612397337,0.264086407,0.093322702,0,0,0,0
0.649239106,0.123793117,0.765777294,0,0,0,0
0.915331368,0.742081095,0.073017571,0,0,0,0
0.626514874,0.933815841,0.172160637,0,0,0,0
0.724343325,0.01979155,0.750809471,0,0,0,0
0.880689,0.780778084,0.518344995,0,0,0,0
0.130012179,0.157352626,0.036797466,0,0,0,0
0.986221942,0.148863242,0.105981451,0,0,0,0
0.8444625,0.119940917,0.094564541,0,0,0,0
0.875588292,0.420668469,0.801726131,0,0,0,0
0.145795086,0.06842329,0.597209503,0,0,0,0
0.742224494,0.423148266,0.193191053,0,0,0,0
0.629987649,0.308022714,0.977028097,0,0,0,0
0.236418303,0.83783254,0.025032947,0,0,0,0
0.553955158,0.929412438,0.83410608,0,0,0,0
0.293145675,0.047339482,0.369047671,0,0,0,0
0.674929313,0.294566394,0.64226062,0,0,0,0
0.083286752,0.507112429,0.259264814,0,0,0,0
0.689859343,0.02784255,0.688383981,0,0,0,0
0.197598984,0.101145249,0.004764354,0,0,0,0
0.400724097,0.805709112,0.18945696,0,0,0,0
0.617292767,0.964436039,0.132511352,0,0,0,0
0.555506313,0.23680459,0.365884257,0,0,0,0
0.740133263,0.149343952,0.471916951,0,0,0,0
0.144539603,0.456681096,0.397290355,0,0,0,0
0.308831232,0.357545785,0.317880094,0,0,0,0
0.238001809,0.416100596,0.52807371,0,0,0,0
0.781846121,0.836764773,0.643273253,0,0,0,0
0.903895906,0.555691569,0.450456282,0,0,0,0
0.746554885,0.62877601,0.342444521,0,0,0,0
0.144021498,0.270544626,0.257111947,0,0,0,0
0.578622354,0.359936604,0.910977137,0,0,0,0
0.370984558,0.078679899,0.225906412,0,0,0,0
0.993196611,0.500787042,0.775085996,0,0,0,0
0.682516017,0.386450988,0.841307128,0,0,0,0
0.11185025,0.41705899,0.537784061,0,0,0,0
0.147462313,0.457015548,0.708655339,0,0,0,0
0.236688086,0.633482819,0.202542461,0,0,0,0
0.847383166,0.559398037,0.329222496,0,0,0,0
0.940339532,0.743265546,0.044602661,0,0,0,0
0.139967846,0.821052428,0.513965283,0,0,0,0
0.556493864,0.218634638,0.897112155,0,0,0,0
0.38583741,0.270494149,0.302483911,0,0,0,0
0.862375965,0.096217146,0.086799961,0,0,0,0
0.865236814,0.94917821,0.668005298,0,0,0,0
0.553893372,0.657378396,0.435533745,0,0,0,0
0.809958573,0.214065706,0.361979276,0,0,0,0
0.597656707,0.038184658,0.441420266,0,0,0,0
0.608339086,0.060464016,0.67858412,0,0,0,0
0.552074128,0.074076797,0.247597792,0,0,0,0
0.422526651,0.148471843,0.233194359,0,0,0,0
0.343635218,0.542764397,0.54799067,0,0,0,0
0.590817881,0.253441005,0.447492552,0,0,0,0
0.80434122,0.426995553,0.979467116,0,0,0,0
0.191505917,0.832842023,0.616302391,0,0,0,0
0.350044624,0.059559851,0.800358743,0,0,0,0
0.156780346,0.111111544,0.865232443,0,0,0,0
0.955385753,0.762038158,0.783027986,0,0,0,0
0.34094466,0.94766006,0.276935057,0,0,0,0
0.016431594,0.677974009,0.210033271,0,0,0,0
0.109220961,0.533712721,0.160452346,0,0,0,0
0.156558432,0.647354264,0.639974969,0,0,0,0
0.270008579,0.28347006,0.736517858,0,0,0,0
0.357654114,0.918952359,0.120227519,0,0,0,0
0.637100826,0.884667258,0.52395826,0,0,0,0
0.07351036,0.43787558,0.258185777,0,0,0,0
0.364762009,0.496684981,0.530082836,0,0,0,0
0.901874962,0.652703729,0.449481878,0,0,0,0
0.650704813,0.027099433,0.605588331,0,0,0,0
0.505387427,0.364821816,0.279768791,0,0,0,0
0.371194007,0.669011531,0.046920378,0,0,0,0
0.367181182,0.843657137,0.814060326,0,0,0,0
0.909752747,0.624924199,0.246462419,0,0,0,0
0.565463274,0.27921546,0.572571013,0,0,0,0
0.424119913,0.888685785,0.655037989,0,0,0,0
0.533813136,0.1407748,0.564176823,0,0,0,0
0.197316955,0.149434899,0.801071624,0,0,0,0
0.81724686,0.080451141,0.439180534,0,0,0,0
0.823349904,0.370186438,0.557935937,0,0,0,0
0.004587178,0.010331033,0.856211004,0,0,0,0
0.502582198,0.695814846,0.852519076,0,0,0,0
0.791160043,0.72770707,0.780626129,0,0,0,0
0.684852173,0.307420227,0.406044028,0,0,0,0
0.671574405,0.079841884,0.301555002,0,0,0,0
0.426029867,0.965466582,0.414235097,0,0,0,0
0.993411303,0.953733658,0.267800753,0,0,0,0
0.859125297,0.355079132,0.256586392,0,0,0,0
0.328299505,0.649304373,0.358605076,0,0,0,0
0.955078895,0.294048015,0.209831388,0,0,0,0
0.44852524,0.342118726,0.106401861,0,0,0,0
0.298502939,0.943973348,0.173241375,0,0,0,0
0.973690195,0.048658717,0.797012016,0,0,0,0
0.837120237,0.187385755,0.722439702,0,0,0,0
0.718108217,0.677146323,0.187724582,0,0,0,0
0.978446005,0.319177493,0.643558965,0,0,0,0
0.212588786,0.260145223,0.216234461,0,0,0,0
0.143359765,0.888011926,0.411226517,0,0,0,0
0.392051955,0.337711284,0.242499713,0,0,0,0
0.705212687,0.978851544,0.54980331,0,0,0,0
0.219581578,0.416441564,0.402328184,0,0,0,0
0.657056326,0.750725771,0.82541399,0,0,0,0
0.897610197,0.017661648,0.080035322,0,0,0,0
0.198183756,0.208739696,0.931471443,0,0,0,0
0.539823048,0.920508878,0.267614978,0,0,0,0
0.01173465,0.228056676,0.841986204,0,0,0,0
0.103681458,0.025652224,0.252683579,0,0,0,0
0.153239366,0.075781074,0.219960861,0,0,0,0
0.126405682,0.795457291,0.753720227,0,0,0,0
0.996824234,0.467100958,0.326738694,0,0,0,0
0.376769813,0.634809847,0.085816921,0,0,0,0
0.059416767,0.294876527,0.830042826,0,0,0,0
0.585859307,0.544781034,0.166438375,0,0,0,0
0.481471588,0.12461452,0.828234413,0,0,0,0
0.628055343,0.974966601,0.46003215,0,0,0,0
0.103970616,0.852917943,0.805880582,0,0,0,0
0.975927202,0.437499936,0.676955956,0,0,0,0
0.204664289,0.271007315,0.073805099,0,0,0,0
0.997094831,0.511226115,0.460107747,0,0,0,0
0.925251515,0.051581441,0.991859801,0,0,0,0
0.517492388,0.140641471,0.379494918,0,0,0,0
0.363415055,0.950892386,0.273964534,0,0,0,0
0.13467707,0.653622671,0.732367621,0,0,0,0
0.974605114,0.497962378,0.34166312,0,0,0,0
0.535747663,0.693084239,0.265574663,0,0,0,0
0.224619321,0.218484342,0.059680294,0,0,0,0
0.098264356,0.742658842,0.793905958,0,0,0,0
0.766865568,0.509857255,0.362451501,0,0,0,0
0.651319635,0.603635007,0.488867358,0,0,0,0
0.769874776,0.599485963,0.337656452,0,0,0,0
0.012875701,0.62295881,0.328587323,0,0,0,0
0.821754985,0.136216327,0.094492221,0,0,0,0
0.742626718,0.232465137,0.082290297,0,0,0,0
0.407145564,0.702289776,0.009769671,0,0,0,0
0.117857007,0.16666053,0.510750433,0,0,0,0
0.882506464,0.851035045,0.013438523,0,0,0,0
0.935985284,0.018894187,0.354188335,0,0,0,0
